эне́ргия,PLURAL,FEM,DATIVE,эне́ргиям,NOUN
эне́ргия,PLURAL,FEM,ACCUSATIVE,эне́ргии,NOUN
эне́ргия,PLURAL,FEM,INSTRUMENTAL,эне́ргиями,NOUN
эне́ргия,PLURAL,FEM,PREPOSITIONAL,эне́ргиях,NOUN
спосо́бность,SINGULAR,FEM,NOMINATIVE,спосо́бность,NOUN
спосо́бность,SINGULAR,FEM,GENITIVE,спосо́бности,NOUN
спосо́бность,SINGULAR,FEM,DATIVE,спосо́бности,NOUN
спосо́бность,SINGULAR,FEM,ACCUSATIVE,спосо́бность,NOUN
спосо́бность,SINGULAR,FEM,INSTRUMENTAL,спосо́бностью,NOUN
спосо́бность,SINGULAR,FEM,PREPOSITIONAL,спосо́бности,NOUN
спосо́бность,PLURAL,FEM,NOMINATIVE,спосо́бности,NOUN
спосо́бность,PLURAL,FEM,GENITIVE,спосо́бностей,NOUN
спосо́бность,PLURAL,FEM,DATIVE,спосо́бностям,NOUN
спосо́бность,PLURAL,FEM,ACCUSATIVE,спосо́бности,NOUN
спосо́бность,PLURAL,FEM,INSTRUMENTAL,спосо́бностями,NOUN
спосо́бность,PLURAL,FEM,PREPOSITIONAL,спосо́бностях,NOUN
мате́рия,SINGULAR,FEM,NOMINATIVE,мате́рия,NOUN
мате́рия,SINGULAR,FEM,GENITIVE,мате́рии,NOUN
мате́рия,SINGULAR,FEM,DATIVE,мате́рии,NOUN
мате́рия,SINGULAR,FEM,ACCUSATIVE,мате́рию,NOUN
мате́рия,SINGULAR,FEM,INSTRUMENTAL,мате́рией-мате́риею,NOUN
мате́рия,SINGULAR,FEM,PREPOSITIONAL,мате́рии,NOUN
мате́рия,PLURAL,FEM,NOMINATIVE,мате́рии,NOUN
мате́рия,PLURAL,FEM,GENITIVE,мате́рий,NOUN
мате́рия,PLURAL,FEM,DATIVE,мате́риям,NOUN
мате́рия,PLURAL,FEM,ACCUSATIVE,мате́рии,NOUN
мате́рия,PLURAL,FEM,INSTRUMENTAL,мате́риями,NOUN
мате́рия,PLURAL,FEM,PREPOSITIONAL,мате́риях,NOUN
пора́,SINGULAR,FEMALE,NOMINATIVE,пора́,NOUN
пора́,SINGULAR,FEMALE,GENITIVE,поры́,NOUN
пора́,SINGULAR,FEMALE,DATIVE,поре́,NOUN
пора́,SINGULAR,FEMALE,ACCUSATIVE,по́ру,NOUN
пора́,SINGULAR,FEMALE,INSTRUMENTAL,поро́й-поро́ю,NOUN
пора́,SINGULAR,FEMALE,PREPOSITIONAL,поре́,NOUN
пора́,PLURAL,FEMALE,NOMINATIVE,по́ры,NOUN
пора́,PLURAL,FEMALE,GENITIVE,по́р,NOUN
пора́,PLURAL,FEMALE,DATIVE,пора́м,NOUN
пора́,PLURAL,FEMALE,ACCUSATIVE,по́ры,NOUN
пора́,PLURAL,FEMALE,INSTRUMENTAL,пора́ми,NOUN
пора́,PLURAL,FEMALE,PREPOSITIONAL,пора́х,NOUN
срок,SINGULAR,MALE,NOMINATIVE,срок,NOUN
срок,SINGULAR,MALE,GENITIVE,сро́ка,NOUN
срок,SINGULAR,MALE,DATIVE,сро́ку,NOUN
срок,SINGULAR,MALE,ACCUSATIVE,срок,NOUN
срок,SINGULAR,MALE,INSTRUMENTAL,сро́ком,NOUN
срок,SINGULAR,MALE,PREPOSITIONAL,сро́ке,NOUN
срок,PLURAL,MALE,NOMINATIVE,сро́ки,NOUN
срок,PLURAL,MALE,GENITIVE,сро́ков,NOUN
срок,PLURAL,MALE,DATIVE,сро́кам,NOUN
срок,PLURAL,MALE,ACCUSATIVE,сро́ки,NOUN
срок,PLURAL,MALE,INSTRUMENTAL,сро́ками,NOUN
срок,PLURAL,MALE,PREPOSITIONAL,сро́ках,NOUN
хоро́ший,SINGULAR,MALE,NOMINATIVE,хоро́ший,ADJECTIVE
хоро́ший,SINGULAR,MALE,GENITIVE,хоро́шего,ADJECTIVE
хоро́ший,SINGULAR,MALE,DATIVE,хоро́шему,ADJECTIVE
хоро́ший,SINGULAR,MALE,ACCUSATIVE,хоро́шего-хоро́ший ,ADJECTIVE
хоро́ший,SINGULAR,MALE,INSTRUMENTAL,хоро́шим,ADJECTIVE
хоро́ший,SINGULAR,MALE,PREPOSITIONAL,хоро́шем,ADJECTIVE
хоро́ший,SINGULAR,NEUTR,NOMINATIVE,хоро́шее,ADJECTIVE
хоро́ший,SINGULAR,NEUTR,GENITIVE,хоро́шего,ADJECTIVE
хоро́ший,SINGULAR,NEUTR,DATIVE,хоро́шему,ADJECTIVE
хоро́ший,SINGULAR,NEUTR,ACCUSATIVE,хоро́шее,ADJECTIVE
хоро́ший,SINGULAR,NEUTR,INSTRUMENTAL,хоро́шим,ADJECTIVE
хоро́ший,SINGULAR,NEUTR,PREPOSITIONAL,хоро́шем,ADJECTIVE
хоро́ший,SINGULAR,FEMALE,NOMINATIVE,хоро́шая,ADJECTIVE
хоро́ший,SINGULAR,FEMALE,GENITIVE,хоро́шей,ADJECTIVE
хоро́ший,SINGULAR,FEMALE,DATIVE,хоро́шей,ADJECTIVE
хоро́ший,SINGULAR,FEMALE,ACCUSATIVE,хоро́шей-хоро́шею,ADJECTIVE
хоро́ший,SINGULAR,FEMALE,INSTRUMENTAL,хоро́шей,ADJECTIVE
хоро́ший,SINGULAR,FEMALE,PREPOSITIONAL,хороша́,ADJECTIVE
хоро́ший,PLURAL,ANY,NOMINATIVE,хоро́шие,ADJECTIVE
хоро́ший,PLURAL,ANY,GENITIVE,хоро́ших,ADJECTIVE
хоро́ший,PLURAL,ANY,DATIVE,хоро́шим,ADJECTIVE
хоро́ший,PLURAL,ANY,ACCUSATIVE,хоро́ших-хоро́шие ,ADJECTIVE
хоро́ший,PLURAL,ANY,INSTRUMENTAL,хоро́шими,ADJECTIVE
хоро́ший,PLURAL,ANY,PREPOSITIONAL,хоро́ших,ADJECTIVE
я,SINGULAR,ANY,NOMINATIVE,я,PRONOUN
я,SINGULAR,ANY,GENITIVE,меня,PRONOUN
я,SINGULAR,ANY,DATIVE,мне,PRONOUN
я,SINGULAR,ANY,ACCUSATIVE,меня,PRONOUN
я,SINGULAR,ANY,INSTRUMENTAL,Мной-мно́ю,PRONOUN
я,SINGULAR,ANY,PREPOSITIONAL,мне,PRONOUN
Ты,SINGULAR,ANY,NOMINATIVE,ты,PRONOUN
Ты,SINGULAR,ANY,GENITIVE,тебя,PRONOUN
Ты,SINGULAR,ANY,DATIVE,тебя,PRONOUN
Ты,SINGULAR,ANY,ACCUSATIVE,тебр,PRONOUN
Ты,SINGULAR,ANY,INSTRUMENTAL,Тобой-тобою,PRONOUN
Ты,SINGULAR,ANY,PREPOSITIONAL,тебе,PRONOUN
он,SINGULAR,MALE,NOMINATIVE,он,PRONOUN
он,SINGULAR,MALE,GENITIVE,Его-него,PRONOUN
он,SINGULAR,MALE,DATIVE,Ему-нему,PRONOUN
он,SINGULAR,MALE,ACCUSATIVE,Его-него,PRONOUN
он,SINGULAR,MALE,INSTRUMENTAL,Ин-ним,PRONOUN
он,SINGULAR,MALE,PREPOSITIONAL,нем,PRONOUN
оно,SINGULAR,NEUTR,NOMINATIVE,оно,PRONOUN
оно,SINGULAR,NEUTR,GENITIVE,Его-него,PRONOUN
оно,SINGULAR,NEUTR,DATIVE,Ему-нему,PRONOUN
оно,SINGULAR,NEUTR,ACCUSATIVE,Его-него,PRONOUN
оно,SINGULAR,NEUTR,INSTRUMENTAL,Ин-ним,PRONOUN
оно,SINGULAR,NEUTR,PREPOSITIONAL,нем,PRONOUN
она,PLURAL,ANY,NOMINATIVE,она,PRONOUN
она,PLURAL,ANY,GENITIVE,Её-неё,PRONOUN
она,PLURAL,ANY,DATIVE,Ей-ней,PRONOUN
она,PLURAL,ANY,ACCUSATIVE,Её-неё,PRONOUN
она,PLURAL,ANY,INSTRUMENTAL,(н)ей-(н)ею,PRONOUN
она,PLURAL,ANY,PREPOSITIONAL,ней,PRONOUN
мы,PLURAL,ANY,NOMINATIVE,мы,PRONOUN
мы,PLURAL,ANY,GENITIVE,нас,PRONOUN
мы,PLURAL,ANY,DATIVE,нам,PRONOUN
мы,PLURAL,ANY,ACCUSATIVE,нас,PRONOUN
мы,PLURAL,ANY,INSTRUMENTAL,нами,PRONOUN
мы,PLURAL,ANY,PREPOSITIONAL,нас,PRONOUN
вы,PLURAL,ANY,NOMINATIVE,вы,PRONOUN
вы,PLURAL,ANY,GENITIVE,вас,PRONOUN
вы,PLURAL,ANY,DATIVE,вам,PRONOUN
вы,PLURAL,ANY,ACCUSATIVE,вас,PRONOUN
вы,PLURAL,ANY,INSTRUMENTAL,вами,PRONOUN
вы,PLURAL,ANY,PREPOSITIONAL,вас,PRONOUN
они,PLURAL,ANY,NOMINATIVE,они,PRONOUN
они,PLURAL,ANY,GENITIVE,(н)их,PRONOUN
они,PLURAL,ANY,DATIVE,(Н)им,PRONOUN
они,PLURAL,ANY,ACCUSATIVE,(н)их,PRONOUN
они,PLURAL,ANY,INSTRUMENTAL,(н)ими,PRONOUN
они,PLURAL,ANY,PREPOSITIONAL,нии,PRONOUN
